"中国港澳阿峰,#genre#"
"合,http://qingcheng.pro:7890/udp/238.125.2.211:5140?$新疆电信组播"
托里
"1,http://qingcheng.pro:7890/udp/238.125.2.213:5140?$新疆电信组播"
于田
"1,http://qingcheng.pro:7890/udp/238.125.2.225:5140?$新疆电信组播"
于田
"2,http://qingcheng.pro:7890/udp/238.125.2.224:5140?$新疆电信组播"
沙雅
"1,http://qingcheng.pro:7890/udp/238.125.2.233:5140?$新疆电信组播"
沙雅
"2,http://qingcheng.pro:7890/udp/238.125.2.232:5140?$新疆电信组播"
依吾
"1,http://qingcheng.pro:7890/udp/238.125.2.246:5140?$新疆电信组播"
"KSTV2,http://qingcheng.pro:7890/udp/238.125.2.247:5140?$新疆电信组播"
新疆
"2,http://office.gofaraway.top:888/udp/238.125.3.175:5140?$乌鲁木齐电信电信组播"
新疆
"3,http://office.gofaraway.top:888/udp/238.125.3.176:5140?$乌鲁木齐电信电信组播"
新疆
"4,http://office.gofaraway.top:888/udp/238.125.3.177:5140?$乌鲁木齐电信电信组播"
新疆
"5,http://office.gofaraway.top:888/udp/238.125.3.178:5140?$乌鲁木齐电信电信组播"
新疆
"6,http://office.gofaraway.top:888/udp/238.125.3.179:5140?$乌鲁木齐电信电信组播"
新疆
"7,http://office.gofaraway.top:888/udp/238.125.3.180:5140?$乌鲁木齐电信电信组播"
新疆
"8,http://office.gofaraway.top:888/udp/238.125.3.181:5140?$乌鲁木齐电信电信组播"
新疆
"9,http://office.gofaraway.top:888/udp/238.125.3.182:5140?$乌鲁木齐电信电信组播"
新疆
"10,http://office.gofaraway.top:888/udp/238.125.3.183:5140?$乌鲁木齐电信电信组播"
新疆
"11,http://office.gofaraway.top:888/udp/238.125.3.184:5140?$乌鲁木齐电信电信组播"
新疆12少
"儿,http://office.gofaraway.top:888/udp/238.125.3.185:5140?$乌鲁木齐电信电信组播"
新疆教
"育,http://office.gofaraway.top:888/udp/238.125.2.131:5140?$乌鲁木齐电信电信组播"
党员教
"育,http://office.gofaraway.top:888/udp/238.125.4.144:5140?$乌鲁木齐电信电信组播"
乌鲁木齐
"都市,http://office.gofaraway.top:888/udp/238.125.2.241:5140?$乌鲁木齐电信电信组播"
乌鲁木
"齐综合,http://office.gofaraway.top:888/udp/238.125.2.244:5140?$乌鲁木齐电信电信组播"
乌鲁
"木齐妇女,http://office.gofaraway.top:888/udp/238.125.2.239:5140?$乌鲁木齐电信电信组播"
乌
"鲁木齐影视,http://office.gofaraway.top:888/udp/238.125.2.242:5140?$乌鲁木齐电信电信组播"
"乌鲁木齐维吾尔,http://office.gofaraway.top:888/udp/238.125.2.241:5140?$乌鲁木齐电信电信"
组播
"伊犁哈萨克1,http://office.gofaraway.top:888/udp/238.125.4.147:5140?$乌鲁木齐电信电信"
组播
"伊犁哈萨克2,http://office.gofaraway.top:888/udp/238.125.4.148:5140?$乌鲁木齐电信电信"
组播
"伊犁哈萨克3,http://office.gofaraway.top:888/udp/238.125.4.149:5140?$乌鲁木齐电信电信"
组播
"伊犁哈萨克4,http://office.gofaraway.top:888/udp/238.125.4.150:5140?$乌鲁木齐电信电信"
组播
"博尔塔拉1,http://office.gofaraway.top:888/udp/238.125.3.12:5140?$乌鲁木齐电信电信组"
播
"博尔塔拉2,http://office.gofaraway.top:888/udp/238.125.3.13:5140?$乌鲁木齐电信电信组播"
"博尔塔拉3,http://office.gofaraway.top:888/udp/238.125.3.14:5140?$乌鲁木齐电信电信组播"
克
"孜勒苏柯尔克孜1,http://office.gofaraway.top:888/udp/238.125.4.240:5140?$乌鲁木齐电信电信"
组播
"克孜勒苏柯尔克孜2,http://office.gofaraway.top:888/udp/238.125.0.242:5140?$乌鲁木齐电"
信电信组播
"克孜勒苏柯尔克孜3,http://office.gofaraway.top:888/udp/238.125.0.241:5140?$乌鲁"
木齐电信电信组播
"昌吉综合,http://office.gofaraway.top:888/udp/238.125.4.145:5140?$乌鲁木"
齐电信电信组播
"霍城电视1,http://office.gofaraway.top:888/udp/238.125.3.7:5140?$乌鲁木齐电"
信电信组播
"霍城电视2,http://office.gofaraway.top:888/udp/238.125.3.6:5140?$乌鲁木齐电信电"
信组播
"阿勒泰1,http://office.gofaraway.top:888/udp/238.125.3.150:5140?$乌鲁木齐电信电信组"
播
"阿勒泰2,http://office.gofaraway.top:888/udp/238.125.3.151:5140?$乌鲁木齐电信电信组播"
昌
"吉市电视,http://office.gofaraway.top:888/udp/238.125.3.27:5140?$乌鲁木齐电信电信组播"
巴楚
"电视1,http://office.gofaraway.top:888/udp/238.125.3.49:5140?$乌鲁木齐电信电信组播"
巴楚电
"视2,http://office.gofaraway.top:888/udp/238.125.3.50:5140?$乌鲁木齐电信电信组播"
阿克苏
"1,http://office.gofaraway.top:888/udp/238.125.3.84:5140?$乌鲁木齐电信电信组播"
阿克苏
"2,http://office.gofaraway.top:888/udp/238.125.3.86:5140?$乌鲁木齐电信电信组播"
呼图
"壁,http://office.gofaraway.top:888/udp/238.125.3.91:5140?$乌鲁木齐电信电信组播"
巴音郭楞综
"合,http://office.gofaraway.top:888/udp/238.125.3.38:5140?$乌鲁木齐电信电信组播"
巴音郭楞
"2,http://office.gofaraway.top:888/udp/238.125.3.39:5140?$乌鲁木齐电信电信组播"
巴音郭楞
"3,http://office.gofaraway.top:888/udp/238.125.3.40:5140?$乌鲁木齐电信电信组播"
巴音郭楞教
"育,http://office.gofaraway.top:888/udp/238.125.3.43:5140?$乌鲁木齐电信电信组播"
CC综
"合,http://office.gofaraway.top:888/udp/238.125.3.35:5140?$乌鲁木齐电信电信组播"
阿勒泰电视
",http://office.gofaraway.top:888/udp/238.125.3.54:5140?$乌鲁木齐电信电信组播"
玛纳
"斯,http://office.gofaraway.top:888/udp/238.125.3.114:5140?$乌鲁木齐电信电信组播"
十三师新
"星综合,http://office.gofaraway.top:888/udp/238.125.3.118:5140?$乌鲁木齐电信电信组播"
精河
"1,http://office.gofaraway.top:888/udp/238.125.3.126:5140?$乌鲁木齐电信电信组播"
塔里木
"1,http://office.gofaraway.top:888/udp/238.125.3.150:5140?$乌鲁木齐电信电信组播"
塔里木
"2,http://office.gofaraway.top:888/udp/238.125.3.151:5140?$乌鲁木齐电信电信组播"
????综
"合,http://office.gofaraway.top:888/udp/238.125.3.165:5140?$乌鲁木齐电信电信组播"
喀什
"1,http://office.gofaraway.top:888/udp/238.125.3.214:5140?$乌鲁木齐电信电信组播"
喀什
"2,http://office.gofaraway.top:888/udp/238.125.3.215:5140?$乌鲁木齐电信电信组播"
喀什
"3,http://office.gofaraway.top:888/udp/238.125.3.216:5140?$乌鲁木齐电信电信组播"
昭苏
"1,http://office.gofaraway.top:888/udp/238.125.3.225:5140?$乌鲁木齐电信电信组播"
昭苏
"2,http://office.gofaraway.top:888/udp/238.125.3.226:5140?$乌鲁木齐电信电信组播"
维吾尔
"语,http://office.gofaraway.top:888/udp/238.125.3.229:5140?$乌鲁木齐电信电信组播"
伊宁
"县,http://office.gofaraway.top:888/udp/238.125.3.228:5140?$乌鲁木齐电信电信组播"
霍尔果斯
"市,http://office.gofaraway.top:888/udp/238.125.3.238:5140?$乌鲁木齐电信电信组播"
图木舒克
"1,http://office.gofaraway.top:888/udp/238.125.3.239:5140?$乌鲁木齐电信电信组播"
图木舒克
"2,http://office.gofaraway.top:888/udp/238.125.3.240:5140?$乌鲁木齐电信电信组播"
且末
"1,http://office.gofaraway.top:888/udp/238.125.3.241:5140?$乌鲁木齐电信电信组播"
且末
"2,http://office.gofaraway.top:888/udp/238.125.3.242:5140?$乌鲁木齐电信电信组播"
"KTTV1,http://office.gofaraway.top:888/udp/238.125.3.248:5140?$乌鲁木齐电信电信组播"
"KTTV3,http://office.gofaraway.top:888/udp/238.125.3.250:5140?$乌鲁木齐电信电信组播"
墨玉电
"视,http://office.gofaraway.top:888/udp/238.125.2.135:5140?$乌鲁木齐电信电信组播"
墨玉维吾
"尔语,http://office.gofaraway.top:888/udp/238.125.2.134:5140?$乌鲁木齐电信电信组播"
可克达
"拉新闻,http://office.gofaraway.top:888/udp/238.125.2.158:5140?$乌鲁木齐电信电信组播"
清河
"1,http://office.gofaraway.top:888/udp/238.125.2.162:5140?$乌鲁木齐电信电信组播"
清河
"2,http://office.gofaraway.top:888/udp/238.125.2.161:5140?$乌鲁木齐电信电信组播"
布尔
"津,http://office.gofaraway.top:888/udp/238.125.2.164:5140?$乌鲁木齐电信电信组播"
布尔津维
"吾尔语,http://office.gofaraway.top:888/udp/238.125.2.163:5140?$乌鲁木齐电信电信组播"
"FHTV2,http://office.gofaraway.top:888/udp/238.125.2.166:5140?$乌鲁木齐电信电信组播"
"FHTV1,http://office.gofaraway.top:888/udp/238.125.2.167:5140?$乌鲁木齐电信电信组播"
巴里坤
"融媒2,http://office.gofaraway.top:888/udp/238.125.2.179:5140?$乌鲁木齐电信电信组播"
巴里坤
"融媒1,http://office.gofaraway.top:888/udp/238.125.2.180:5140?$乌鲁木齐电信电信组播"
洛浦
"1,http://office.gofaraway.top:888/udp/238.125.2.182:5140?$乌鲁木齐电信电信组播"
洛浦
"2,http://office.gofaraway.top:888/udp/238.125.2.181:5140?$乌鲁木齐电信电信组播"
哈巴河
"1,http://office.gofaraway.top:888/udp/238.125.2.188:5140?$乌鲁木齐电信电信组播"
哈巴河
"2,http://office.gofaraway.top:888/udp/238.125.2.187:5140?$乌鲁木齐电信电信组播"
"HTV1,http://office.gofaraway.top:888/udp/238.125.2.192:5140?$乌鲁木齐电信电信组播"
十二
"师,http://office.gofaraway.top:888/udp/238.125.2.212:5140?$乌鲁木齐电信电信组播"
疏勒
"1,http://office.gofaraway.top:888/udp/238.125.2.215:5140?$乌鲁木齐电信电信组播"
疏勒
"2,http://office.gofaraway.top:888/udp/238.125.2.214:5140?$乌鲁木齐电信电信组播"
阿勒泰
"2,http://office.gofaraway.top:888/udp/238.125.2.222:5140?$乌鲁木齐电信电信组播"
泽普
"TV1,http://office.gofaraway.top:888/udp/238.125.2.229:5140?$乌鲁木齐电信电信组播"
泽普
"TV2,http://office.gofaraway.top:888/udp/238.125.2.228:5140?$乌鲁木齐电信电信组播"
"YPH1,http://office.gofaraway.top:888/udp/238.125.2.249:5140?$乌鲁木齐电信电信组播"
"YPH2,http://office.gofaraway.top:888/udp/238.125.2.248:5140?$乌鲁木齐电信电信组播"
英吉
"沙,http://office.gofaraway.top:888/udp/238.125.2.250:5140?$乌鲁木齐电信电信组播"
新和
"1,http://office.gofaraway.top:888/udp/238.125.2.254:5140?$乌鲁木齐电信电信组播"
巩
"留,http://office.gofaraway.top:888/udp/238.125.4.194:5140?$乌鲁木齐电信电信组播"
克孜勒苏
"1,http://office.gofaraway.top:888/udp/238.125.4.240:5140?$乌鲁木齐电信电信组播"
克孜勒苏
"2,http://office.gofaraway.top:888/udp/238.125.4.241:5140?$乌鲁木齐电信电信组播"
克孜勒苏
"3,http://office.gofaraway.top:888/udp/238.125.4.242:5140?$乌鲁木齐电信电信组播"
"B,http://office.gofaraway.top:888/udp/238.125.4.244:5140?$乌鲁木齐电信电信组播"
阿图什电视
",http://office.gofaraway.top:888/udp/238.125.4.243:5140?$乌鲁木齐电信电信组播"
克拉玛依
"1,http://office.gofaraway.top:888/udp/238.125.4.247:5140?$乌鲁木齐电信电信组播"
克拉玛依
"2,http://office.gofaraway.top:888/udp/238.125.4.248:5140?$乌鲁木齐电信电信组播"
克拉玛依
"3,http://office.gofaraway.top:888/udp/238.125.4.249:5140?$乌鲁木齐电信电信组播"
特克斯
"1,http://office.gofaraway.top:888/udp/238.125.3.10:5140?$乌鲁木齐电信电信组播"
特克斯
"3,http://office.gofaraway.top:888/udp/238.125.3.9:5140?$乌鲁木齐电信电信组播"
吐鲁番综
"合,http://office.gofaraway.top:888/udp/238.125.3.17:5140?$乌鲁木齐电信电信组播"
高吕电
"视,http://office.gofaraway.top:888/udp/238.125.3.22:5140?$乌鲁木齐电信电信组播"
鄯善电
"视,http://office.gofaraway.top:888/udp/238.125.3.23:5140?$乌鲁木齐电信电信组播"
托克逊电视
",http://office.gofaraway.top:888/udp/238.125.3.25:5140?$乌鲁木齐电信电信组播"
??综
"合,http://office.gofaraway.top:888/udp/238.125.3.26:5140?$乌鲁木齐电信电信组播"
阿拉山
"口,http://office.gofaraway.top:888/udp/238.125.3.16:5140?$乌鲁木齐电信电信组播"
吐鲁
"番,http://office.gofaraway.top:888/udp/238.125.3.18:5140?$乌鲁木齐电信电信组播"
吐鲁番
"2,http://office.gofaraway.top:888/udp/238.125.3.19:5140?$乌鲁木齐电信电信组播"
"WW,http://office.gofaraway.top:888/udp/238.125.3.21:5140?$乌鲁木齐电信电信组播"
"LKJLKJ,http://office.gofaraway.top:888/udp/238.125.3.48:5140?$乌鲁木齐电信电信组播"
"DDD,http://office.gofaraway.top:888/udp/238.125.3.108:5140?$乌鲁木齐电信电信组播"
吉木萨尔
"电视,http://office.gofaraway.top:888/udp/238.125.3.28:5140?$乌鲁木齐电信电信组播"
阿克陶
"1,http://office.gofaraway.top:888/udp/238.125.3.45:5140?$乌鲁木齐电信电信组播"
托克逊电视
"1,http://office.gofaraway.top:888/udp/238.125.3.46:5140?$乌鲁木齐电信电信组播"
阜康
"1,http://office.gofaraway.top:888/udp/238.125.3.51:5140?$乌鲁木齐电信电信组播"
北屯电
"视,http://office.gofaraway.top:888/udp/238.125.3.55:5140?$乌鲁木齐电信电信组播"
哈蜜
"1,http://office.gofaraway.top:888/udp/238.125.3.81:5140?$乌鲁木齐电信电信组播"
哈蜜
"2,http://office.gofaraway.top:888/udp/238.125.3.82:5140?$乌鲁木齐电信电信组播"
哈蜜
"3,http://office.gofaraway.top:888/udp/238.125.3.83:5140?$乌鲁木齐电信电信组播"
木垒
"1,http://office.gofaraway.top:888/udp/238.125.3.87:5140?$乌鲁木齐电信电信组播"
阿拉
"尔,http://office.gofaraway.top:888/udp/238.125.3.88:5140?$乌鲁木齐电信电信组播"
"NNTV,http://office.gofaraway.top:888/udp/238.125.3.93:5140?$乌鲁木齐电信电信组播"
"XZTV,http://office.gofaraway.top:888/udp/238.125.3.94:5140?$乌鲁木齐电信电信组播"
"YTV1,http://office.gofaraway.top:888/udp/238.125.3.186:5140?$乌鲁木齐电信电信组播"
"YTV2,http://office.gofaraway.top:888/udp/238.125.3.187:5140?$乌鲁木齐电信电信组播"
AWT综合
",http://office.gofaraway.top:888/udp/238.125.3.173:5140?$乌鲁木齐电信电信组播"
"ATS1,http://office.gofaraway.top:888/udp/238.125.2.128:5140?$乌鲁木齐电信电信组播"
"ATS2,http://office.gofaraway.top:888/udp/238.125.2.127:5140?$乌鲁木齐电信电信组播"
柯坪电
"视,http://office.gofaraway.top:888/udp/238.125.2.133:5140?$乌鲁木齐电信电信组播"
十四师鬼
"王节,http://office.gofaraway.top:888/udp/238.125.3.105:5140?$乌鲁木齐电信电信组播"
拜城电
"视,http://office.gofaraway.top:888/udp/238.125.3.107:5140?$乌鲁木齐电信电信组播"
第九师电
"视1,http://office.gofaraway.top:888/udp/238.125.3.109:5140?$乌鲁木齐电信电信组播"
英吉
"沙,http://office.gofaraway.top:888/udp/238.125.3.111:5140?$乌鲁木齐电信电信组播"
奇台综
"合,http://office.gofaraway.top:888/udp/238.125.3.115:5140?$乌鲁木齐电信电信组播"
乌什
"TV1,http://office.gofaraway.top:888/udp/238.125.3.130:5140?$乌鲁木齐电信电信组播"
乌什
"TV2,http://office.gofaraway.top:888/udp/238.125.3.131:5140?$乌鲁木齐电信电信组播"
库尔勒
"1,http://office.gofaraway.top:888/udp/238.125.3.138:5140?$乌鲁木齐电信电信组播"
和静电
"视,http://office.gofaraway.top:888/udp/238.125.3.149:5140?$乌鲁木齐电信电信组播"
温泉电
"视,http://office.gofaraway.top:888/udp/238.125.3.148:5140?$乌鲁木齐电信电信组播"
和硕
"县,http://office.gofaraway.top:888/udp/238.125.3.188:5140?$乌鲁木齐电信电信组播"
塔城
"市,http://office.gofaraway.top:888/udp/238.125.3.194:5140?$乌鲁木齐电信电信组播"
阿克苏
"市,http://office.gofaraway.top:888/udp/238.125.3.222:5140?$乌鲁木齐电信电信组播"
尼勒克
"1,http://office.gofaraway.top:888/udp/238.125.3.223:5140?$乌鲁木齐电信电信组播"
尼勒克
"2,http://office.gofaraway.top:888/udp/238.125.3.224:5140?$乌鲁木齐电信电信组播"
塔什库尔干
"1,http://office.gofaraway.top:888/udp/238.125.3.252:5140?$乌鲁木齐电信电信组播"
若羌电
"视,http://office.gofaraway.top:888/udp/238.125.2.140:5140?$乌鲁木齐电信电信组播"
"CHTV,http://office.gofaraway.top:888/udp/238.125.2.173:5140?$乌鲁木齐电信电信组播"
疏附
"1,http://office.gofaraway.top:888/udp/238.125.2.184:5140?$乌鲁木齐电信电信组播"
"SFTV2,http://office.gofaraway.top:888/udp/238.125.2.185:5140?$乌鲁木齐电信电信组播"
"BLTV,http://office.gofaraway.top:888/udp/238.125.2.186:5140?$乌鲁木齐电信电信组播"
裕
"民,http://office.gofaraway.top:888/udp/238.125.2.191:5140?$乌鲁木齐电信电信组播"
"xxxxx,http://office.gofaraway.top:888/udp/238.125.2.193:5140?$乌鲁木齐电信电信组播"
M米
"东,http://office.gofaraway.top:888/udp/238.125.2.207:5140?$乌鲁木齐电信电信组播"
五师双
"河,http://office.gofaraway.top:888/udp/238.125.2.210:5140?$乌鲁木齐电信电信组播"
五师综
"合,http://office.gofaraway.top:888/udp/238.125.2.211:5140?$乌鲁木齐电信电信组播"
托里
"1,http://office.gofaraway.top:888/udp/238.125.2.213:5140?$乌鲁木齐电信电信组播"
于田
"1,http://office.gofaraway.top:888/udp/238.125.2.225:5140?$乌鲁木齐电信电信组播"
于田
"2,http://office.gofaraway.top:888/udp/238.125.2.224:5140?$乌鲁木齐电信电信组播"
沙雅
"1,http://office.gofaraway.top:888/udp/238.125.2.233:5140?$乌鲁木齐电信电信组播"
沙雅
"2,http://office.gofaraway.top:888/udp/238.125.2.232:5140?$乌鲁木齐电信电信组播"
依吾
"1,http://office.gofaraway.top:888/udp/238.125.2.246:5140?$乌鲁木齐电信电信组播"
"KSTV2,http://office.gofaraway.top:888/udp/238.125.2.247:5140?$乌鲁木齐电信电信组播"
??体育
"频道??全网,#genre#"
"纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?"
k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来篮
"球,https://cloud.yumixiu768.com/tmp/123.m3u8"
精品体
"育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8"
精品体
"育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/1.m3u8"
"精品体育,http://"
[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/inde
x.m3u8
精品体
"育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e22"
6.m3u8
精品体
"育,https://epg.pw/stream/866a097a0907c9832440f8df38272dd555abf05200dfbafcc137e214c9b30ca"
7.m3u8
"超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8"
"超级体育,http://"
[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/inde
x.m3u8
超级体
"育,,https://epg.pw/stream/b5b459fdf6a6a42903675a6e0b7dea1a98b65b4821289b293c9676167fa75c"
74.m3u8
广东体
"育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c73668"
1.m3u8
"五星体育,http://"
[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000007/index.m3u8?
stbId=3&livemode=1&HlsProfileId=&channel-
id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
足球频
"道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161c"
f.m3u8
风云足
"球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a92847"
2.m3u8
"风云足球,http://"
[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
风
云足
"球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f91"
1.m3u8
"晴彩竞技,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.125:8001"
